datetime,zenith,azimuth,uvdirect,uvdiffuse,uvreflected
Jan 11 2009 17:45:00,106.3,255.39,0,-3.7e-06,3.2e-06
Jan 11 2009 17:46:00,106.47,255.56,0,1.4e-06,-.000013
Jan 11 2009 17:47:00,106.63,255.73,0,-3.2e-06,-8.0e-06
Jan 11 2009 17:48:00,106.8,255.9,0,9.3e-07,-.000015
Jan 11 2009 17:49:00,106.96,256.07,0,-4.2e-06,3.2e-06
Jan 11 2009 17:50:00,107.13,256.24,0,-1.8e-06,-7.2e-06
Jan 11 2009 17:51:00,107.3,256.41,0,-4.6e-07,-4.0e-06
Jan 11 2009 17:52:00,107.46,256.58,0,3.2e-06,.000014
Jan 11 2009 17:53:00,107.63,256.75,0,-2.8e-06,6.4e-06
Jan 11 2009 17:54:00,107.79,256.92,0,-4.2e-06,-9.6e-06
Jan 11 2009 17:55:00,107.96,257.09,0,-1.8e-06,-.000019
Jan 11 2009 17:56:00,108.13,257.26,0,-4.2e-06,-.000018
Jan 11 2009 17:57:00,108.29,257.43,0,-4.6e-07,-.000029
Jan 11 2009 17:58:00,108.46,257.6,0,3.2e-06,-.000012
Jan 11 2009 17:59:00,108.63,257.77,0,-5.6e-06,-.000028
Jan 11 2009 18:00:00,108.79,257.94,0,-4.2e-06,-.00003
Jan 11 2009 18:01:00,108.96,258.11,0,-1.4e-06,-.000025
Jan 11 2009 18:02:00,109.13,258.28,0,0,-.00001
Jan 11 2009 18:03:00,109.29,258.45,0,-4.6e-06,1.6e-06
Jan 11 2009 18:04:00,109.46,258.62,0,-4.6e-07,-8.0e-06
Jan 11 2009 18:05:00,109.63,258.79,0,-2.8e-06,-2.4e-06
Jan 11 2009 18:06:00,109.79,258.96,0,-9.3e-07,-.000016
Jan 11 2009 18:07:00,109.96,259.13,0,-2.8e-06,-6.4e-06
Jan 11 2009 18:08:00,110.13,259.3,0,-1.8e-06,-6.4e-06
Jan 11 2009 18:09:00,110.3,259.47,0,2.3e-06,-8.0e-06
Jan 11 2009 18:10:00,110.47,259.64,0,-5.1e-06,-.000027
Jan 11 2009 18:11:00,110.63,259.81,0,0,-.000028
Jan 11 2009 18:12:00,110.8,259.98,0,-9.3e-07,-.000014
Jan 11 2009 18:13:00,110.97,260.16,0,-3.7e-06,7.2e-06
Jan 11 2009 18:14:00,111.14,260.33,0,0,-.000043
Jan 11 2009 18:15:00,111.31,260.5,0,-1.8e-06,-.000012
Jan 11 2009 18:16:00,111.47,260.67,0,-4.6e-07,-.000012
Jan 11 2009 18:17:00,111.64,260.84,0,-5.6e-06,-.000018
Jan 11 2009 18:18:00,111.81,261.01,0,9.3e-07,-.000027
Jan 11 2009 18:19:00,111.98,261.18,0,-7.4e-06,-.000022
Jan 11 2009 18:20:00,112.15,261.36,0,-5.6e-06,-.00003
Jan 11 2009 18:21:00,112.32,261.53,0,-9.7e-06,-4.0e-06
Jan 11 2009 18:22:00,112.49,261.7,0,-2.8e-06,-.000014
Jan 11 2009 18:23:00,112.65,261.87,0,2.3e-06,-.000025
Jan 11 2009 18:24:00,112.82,262.04,0,0,-.000033
Jan 11 2009 18:25:00,112.99,262.22,0,-2.3e-06,-.000016
Jan 11 2009 18:26:00,113.16,262.39,0,0,-.000013
Jan 11 2009 18:27:00,113.33,262.56,0,-6.0e-06,-.000028
Jan 11 2009 18:28:00,113.5,262.73,0,-2.3e-06,-.00003
Jan 11 2009 18:29:00,113.67,262.91,0,-5.6e-06,-.000022
Jan 11 2009 18:30:00,113.84,263.08,0,-5.6e-06,-.000016
Jan 11 2009 18:31:00,114.01,263.25,0,-4.6e-06,-.000018
Jan 11 2009 18:32:00,114.18,263.43,0,4.6e-07,-.000023
Jan 11 2009 18:33:00,114.35,263.6,0,-3.2e-06,-7.2e-06
Jan 11 2009 18:34:00,114.52,263.78,0,-2.3e-06,-.000027
Jan 11 2009 18:35:00,114.69,263.95,0,-2.8e-06,-.000019
Jan 11 2009 18:36:00,114.86,264.12,0,4.6e-06,-.000018
Jan 11 2009 18:37:00,115.03,264.3,0,-4.6e-06,-.000018
Jan 11 2009 18:38:00,115.2,264.47,0,-1.4e-06,-.000013
Jan 11 2009 18:39:00,115.37,264.65,0,0,-.000022
Jan 11 2009 18:40:00,115.54,264.82,0,-3.7e-06,-.000033
Jan 11 2009 18:41:00,115.71,265,0,-3.7e-06,-.000023
Jan 11 2009 18:42:00,115.88,265.17,0,-9.3e-07,-.000024
Jan 11 2009 18:43:00,116.05,265.35,0,-1.8e-06,-.000025
Jan 11 2009 18:44:00,116.22,265.52,0,-1.8e-06,-.000018
Jan 11 2009 18:45:00,116.39,265.7,0,-3.2e-06,-.000015
Jan 11 2009 18:46:00,116.56,265.87,0,-7.9e-06,-.000017
Jan 11 2009 18:47:00,116.73,266.05,0,-3.7e-06,-.000025
Jan 11 2009 18:48:00,116.9,266.23,0,9.3e-07,-.000016
Jan 11 2009 18:49:00,117.07,266.4,0,4.2e-06,-5.6e-06
Jan 11 2009 18:50:00,117.24,266.58,0,0,-.000012
Jan 11 2009 18:51:00,117.41,266.76,0,-6.0e-06,-.000022
Jan 11 2009 18:52:00,117.58,266.94,0,-4.2e-06,-.000015
Jan 11 2009 18:53:00,117.75,267.11,0,2.3e-06,1.6e-06
Jan 11 2009 18:54:00,117.92,267.29,0,-9.3e-07,-.000027
Jan 11 2009 18:55:00,118.09,267.47,0,-1.8e-06,-.00001
Jan 11 2009 18:56:00,118.26,267.65,0,0,-.000012
Jan 11 2009 18:57:00,118.43,267.83,0,-1.8e-06,-.000015
Jan 11 2009 18:58:00,118.6,268.01,0,-1.4e-06,-8.8e-06
Jan 11 2009 18:59:00,118.77,268.19,0,-3.2e-06,-.000017
Jan 11 2009 19:00:00,118.94,268.36,0,-1.4e-06,4.0e-06
Jan 11 2009 19:01:00,119.12,268.54,0,-2.8e-06,-9.6e-06
Jan 11 2009 19:02:00,119.29,268.72,0,-1.8e-06,-.000014
Jan 11 2009 19:03:00,119.46,268.9,0,-9.3e-07,1.6e-06
Jan 11 2009 19:04:00,119.63,269.09,0,-3.2e-06,-.000023
Jan 11 2009 19:05:00,119.8,269.27,0,-1.4e-06,-.000032
Jan 11 2009 19:06:00,119.97,269.45,0,-1.8e-06,-.000013
Jan 11 2009 19:07:00,120.14,269.63,0,-2.8e-06,-9.6e-06
Jan 11 2009 19:08:00,120.31,269.81,0,-3.2e-06,-.000017
Jan 11 2009 19:09:00,120.48,269.99,0,-6.5e-06,-.000014
Jan 11 2009 19:10:00,120.65,270.18,0,-3.2e-06,-.000011
Jan 11 2009 19:11:00,120.82,270.36,0,9.3e-07,-.000022
Jan 11 2009 19:12:00,120.99,270.54,0,-4.6e-06,-.000028
Jan 11 2009 19:13:00,121.16,270.72,0,-6.5e-06,7.2e-06
Jan 11 2009 19:14:00,121.34,270.91,0,-2.3e-06,-.000017
Jan 11 2009 19:15:00,121.51,271.09,0,-1.4e-06,-.000027
Jan 11 2009 19:16:00,121.68,271.28,0,-1.4e-06,-.00003
Jan 11 2009 19:17:00,121.85,271.46,0,-1.8e-06,-.000017
Jan 11 2009 19:18:00,122.02,271.65,0,-3.2e-06,-.000011
Jan 11 2009 19:19:00,122.19,271.83,0,-2.3e-06,-.000019
Jan 11 2009 19:20:00,122.36,272.02,0,-4.6e-06,-.000016
Jan 11 2009 19:21:00,122.53,272.21,0,-9.3e-07,-.000046
Jan 11 2009 19:22:00,122.7,272.39,0,9.3e-07,-7.2e-06
Jan 11 2009 19:23:00,122.87,272.58,0,-1.8e-06,-5.6e-06
Jan 11 2009 19:24:00,123.04,272.77,0,-3.7e-06,-.00001
Jan 11 2009 19:25:00,123.21,272.95,0,-5.6e-06,-9.6e-06
Jan 11 2009 19:26:00,123.38,273.14,0,-9.3e-07,-.000017
Jan 11 2009 19:27:00,123.55,273.33,0,-1.4e-06,-4.0e-06
Jan 11 2009 19:28:00,123.72,273.52,0,-9.3e-07,-.000013
Jan 11 2009 19:29:00,123.9,273.71,0,0,-.000026
Jan 11 2009 19:30:00,124.07,273.9,0,-1.4e-06,-.000013
Jan 11 2009 19:31:00,124.24,274.09,0,-1.4e-06,-.000019
Jan 11 2009 19:32:00,124.41,274.28,0,0,-.00001
Jan 11 2009 19:33:00,124.58,274.47,0,4.6e-07,-9.6e-06
Jan 11 2009 19:34:00,124.75,274.66,0,-4.2e-06,-.000024
Jan 11 2009 19:35:00,124.92,274.86,0,-3.7e-06,-.000018
Jan 11 2009 19:36:00,125.09,275.05,0,1.4e-06,-.000012
Jan 11 2009 19:37:00,125.26,275.24,0,-2.8e-06,-.000016
Jan 11 2009 19:38:00,125.43,275.44,0,-9.3e-07,-.000017
Jan 11 2009 19:39:00,125.6,275.63,0,-4.2e-06,-.00002
Jan 11 2009 19:40:00,125.77,275.82,0,4.6e-07,-8.8e-06
Jan 11 2009 19:41:00,125.94,276.02,0,2.8e-06,-.000014
Jan 11 2009 19:42:00,126.11,276.22,0,2.3e-06,-.000011
Jan 11 2009 19:43:00,126.28,276.41,0,2.8e-06,-.000025
Jan 11 2009 19:44:00,126.45,276.61,0,0,-.000027
Jan 11 2009 19:45:00,126.62,276.81,0,-1.8e-06,-8.8e-06
Jan 11 2009 19:46:00,126.79,277,0,-1.4e-06,-4.8e-06
Jan 11 2009 19:47:00,126.96,277.2,0,-1.8e-06,-.000014
Jan 11 2009 19:48:00,127.13,277.4,0,-5.1e-06,-.000017
Jan 11 2009 19:49:00,127.29,277.6,0,-3.7e-06,-7.2e-06
Jan 11 2009 19:50:00,127.46,277.8,0,-1.4e-06,-4.8e-06
Jan 11 2009 19:51:00,127.63,278,0,-2.8e-06,-.000013
Jan 11 2009 19:52:00,127.8,278.2,0,-6.5e-06,-.00001
Jan 11 2009 19:53:00,127.97,278.4,0,0,-9.6e-06
Jan 11 2009 19:54:00,128.14,278.6,0,-1.4e-06,-3.2e-06
Jan 11 2009 19:55:00,128.31,278.81,0,9.3e-07,-.000023
Jan 11 2009 19:56:00,128.48,279.01,0,-3.7e-06,-.000025
Jan 11 2009 19:57:00,128.65,279.21,0,-2.3e-06,-.000013
Jan 11 2009 19:58:00,128.82,279.42,0,0,-.000014
Jan 11 2009 19:59:00,128.98,279.62,0,-2.8e-06,-.000013
Jan 11 2009 20:00:00,129.15,279.83,0,-6.0e-06,-.000011
Jan 11 2009 20:01:00,129.32,280.04,0,-2.8e-06,-.000026
Jan 11 2009 20:02:00,129.49,280.24,0,-1.8e-06,-.000023
Jan 11 2009 20:03:00,129.66,280.45,0,-2.8e-06,-6.4e-06
Jan 11 2009 20:04:00,129.82,280.66,0,4.2e-06,-.000014
Jan 11 2009 20:05:00,129.99,280.87,0,-3.7e-06,-.000022
Jan 11 2009 20:06:00,130.16,281.08,0,-2.8e-06,-9.6e-06
Jan 11 2009 20:07:00,130.33,281.29,0,-3.7e-06,-.000017
Jan 11 2009 20:08:00,130.5,281.5,0,-4.6e-07,-8.8e-06
Jan 11 2009 20:09:00,130.66,281.71,0,4.6e-07,-.000012
Jan 11 2009 20:10:00,130.83,281.92,0,2.8e-06,-.000022
Jan 11 2009 20:11:00,131,282.14,0,-1.8e-06,-.000015
Jan 11 2009 20:12:00,131.16,282.35,0,1.4e-06,-8.0e-06
Jan 11 2009 20:13:00,131.33,282.56,0,-1.8e-06,-8.0e-06
Jan 11 2009 20:14:00,131.5,282.78,0,1.8e-06,1.6e-06
Jan 11 2009 20:15:00,131.66,283,0,-4.6e-07,-8.0e-06
Jan 11 2009 20:16:00,131.83,283.21,0,-2.3e-06,-.000024
Jan 11 2009 20:17:00,132,283.43,0,-3.2e-06,-.000015
Jan 11 2009 20:18:00,132.16,283.65,0,-1.4e-06,-.000028
Jan 11 2009 20:19:00,132.33,283.87,0,-2.3e-06,-8.0e-06
Jan 11 2009 20:20:00,132.49,284.09,0,2.3e-06,7.2e-06
Jan 11 2009 20:21:00,132.66,284.31,0,-1.4e-06,-.000029
Jan 11 2009 20:22:00,132.83,284.53,0,0,8.0e-07
Jan 11 2009 20:23:00,132.99,284.75,0,-1.4e-06,-.000014
Jan 11 2009 20:24:00,133.16,284.98,0,-3.7e-06,-.000019
Jan 11 2009 20:25:00,133.32,285.2,0,-3.7e-06,-8.0e-06
Jan 11 2009 20:26:00,133.49,285.43,0,9.3e-07,-.000012
Jan 11 2009 20:27:00,133.65,285.65,0,-3.2e-06,-.000016
Jan 11 2009 20:28:00,133.81,285.88,0,-2.8e-06,8.0e-07
Jan 11 2009 20:29:00,133.98,286.11,0,-7.0e-06,-.000012
Jan 11 2009 20:30:00,134.14,286.34,0,-4.2e-06,-.000012
Jan 11 2009 20:31:00,134.31,286.56,0,-1.4e-06,8.0e-07
Jan 11 2009 20:32:00,134.47,286.8,0,-4.2e-06,-.000016
Jan 11 2009 20:33:00,134.63,287.03,0,-4.2e-06,-.000019
Jan 11 2009 20:34:00,134.8,287.26,0,-2.8e-06,-.000018
Jan 11 2009 20:35:00,134.96,287.49,0,-4.6e-07,-.000013
Jan 11 2009 20:36:00,135.12,287.73,0,-2.8e-06,-.000014
Jan 11 2009 20:37:00,135.29,287.96,0,-1.4e-06,-8.7e-06
Jan 11 2009 20:38:00,135.45,288.2,0,-1.8e-06,-.000018
Jan 11 2009 20:39:00,135.61,288.43,0,-4.2e-06,-3.2e-06
Jan 11 2009 20:40:00,135.77,288.67,0,-2.3e-06,-5.6e-06
Jan 11 2009 20:41:00,135.93,288.91,0,-9.3e-07,-.00002
Jan 11 2009 20:42:00,136.1,289.15,0,9.3e-07,-.000025
Jan 11 2009 20:43:00,136.26,289.39,0,0,4.0e-06
Jan 11 2009 20:44:00,136.42,289.63,0,-2.8e-06,-.000013
Jan 11 2009 20:45:00,136.58,289.88,0,-4.2e-06,-.000021
Jan 11 2009 20:46:00,136.74,290.12,0,-2.8e-06,-.000018
Jan 11 2009 20:47:00,136.9,290.37,0,-2.8e-06,-.000024
Jan 11 2009 20:48:00,137.06,290.61,0,9.3e-07,-7.2e-06
Jan 11 2009 20:49:00,137.22,290.86,0,-1.8e-06,-4.8e-06
Jan 11 2009 20:50:00,137.38,291.11,0,-5.1e-06,-.000024
Jan 11 2009 20:51:00,137.54,291.36,0,1.4e-06,-.000018
Jan 11 2009 20:52:00,137.7,291.61,0,-1.4e-06,-.000011
Jan 11 2009 20:53:00,137.86,291.86,0,-4.6e-07,-7.9e-06
Jan 11 2009 20:54:00,138.01,292.12,0,-9.3e-07,-4.8e-06
Jan 11 2009 20:55:00,138.17,292.37,0,-2.8e-06,-8.8e-06
Jan 11 2009 20:56:00,138.33,292.63,0,-1.8e-06,-3.2e-06
Jan 11 2009 20:57:00,138.49,292.88,0,-4.6e-06,-.000011
Jan 11 2009 20:58:00,138.65,293.14,0,-2.8e-06,-6.2e-06
Jan 11 2009 20:59:00,138.8,293.4,0,0,-.00001
Jan 11 2009 21:00:00,138.96,293.66,0,0,-.000011
Jan 11 2009 21:01:00,139.12,293.92,0,-3.2e-06,6.2e-06
Jan 11 2009 21:02:00,139.27,294.19,0,-2.8e-06,-8.6e-06
Jan 11 2009 21:03:00,139.43,294.45,0,-2.3e-06,-.00001
Jan 11 2009 21:04:00,139.58,294.72,0,-3.2e-06,-.000015
Jan 11 2009 21:05:00,139.74,294.98,0,-2.3e-06,-7.8e-07
Jan 11 2009 21:06:00,139.89,295.25,0,-5.5e-06,-.000017
Jan 11 2009 21:07:00,140.05,295.52,0,-2.8e-06,-9.4e-06
Jan 11 2009 21:08:00,140.2,295.79,0,-2.3e-06,-.000012
Jan 11 2009 21:09:00,140.35,296.06,0,0,-.000029
Jan 11 2009 21:10:00,140.51,296.34,0,-4.1e-06,-6.3e-06
Jan 11 2009 21:11:00,140.66,296.61,0,-9.2e-07,-.000018
Jan 11 2009 21:12:00,140.81,296.89,0,-4.1e-06,-.000016
Jan 11 2009 21:13:00,140.97,297.17,0,-1.4e-06,-.000012
Jan 11 2009 21:14:00,141.12,297.45,0,-2.8e-06,3.1e-06
Jan 11 2009 21:15:00,141.27,297.73,0,-3.2e-06,-1.6e-06
Jan 11 2009 21:16:00,141.42,298.01,0,-1.8e-06,.00001
Jan 11 2009 21:17:00,141.57,298.29,0,-3.2e-06,-3.9e-06
Jan 11 2009 21:18:00,141.72,298.58,0,-1.4e-06,-9.4e-06
Jan 11 2009 21:19:00,141.87,298.87,0,-2.8e-06,9.4e-06
Jan 11 2009 21:20:00,142.02,299.15,0,-3.2e-06,1.6e-06
Jan 11 2009 21:21:00,142.17,299.44,0,9.2e-07,-.000024
Jan 11 2009 21:22:00,142.32,299.73,0,-4.6e-06,-.000024
Jan 11 2009 21:23:00,142.47,300.03,0,-9.2e-07,.00001
Jan 11 2009 21:24:00,142.61,300.32,0,4.6e-07,-.000012
Jan 11 2009 21:25:00,142.76,300.62,0,2.3e-06,-.000012
Jan 11 2009 21:26:00,142.91,300.92,0,1.4e-06,-4.7e-06
Jan 11 2009 21:27:00,143.05,301.22,0,-3.7e-06,-4.7e-06
Jan 11 2009 21:28:00,143.2,301.52,0,-1.8e-06,-.00001
Jan 11 2009 21:29:00,143.35,301.82,0,-4.1e-06,-7.9e-07
Jan 11 2009 21:30:00,143.49,302.12,0,-4.6e-07,-.000017
Jan 11 2009 21:31:00,143.63,302.43,0,-3.2e-06,-7.1e-06
Jan 11 2009 21:32:00,143.78,302.74,0,-2.8e-06,-.000016
Jan 11 2009 21:33:00,143.92,303.05,0,9.2e-07,5.5e-06
Jan 11 2009 21:34:00,144.06,303.36,0,-8.3e-06,2.4e-06
Jan 11 2009 21:35:00,144.21,303.67,0,-7.4e-06,-.000017
Jan 11 2009 21:36:00,144.35,303.99,0,-5.1e-06,-.000017
Jan 11 2009 21:37:00,144.49,304.3,0,-9.2e-07,-.000021
Jan 11 2009 21:38:00,144.63,304.62,0,-6.0e-06,7.1e-06
Jan 11 2009 21:39:00,144.77,304.94,0,-9.2e-07,.00002
Jan 11 2009 21:40:00,144.91,305.26,0,-9.2e-07,-5.5e-06
Jan 11 2009 21:41:00,145.05,305.59,0,-1.8e-06,-3.9e-06
Jan 11 2009 21:42:00,145.19,305.91,0,-2.3e-06,.000017
Jan 11 2009 21:43:00,145.33,306.24,0,-3.2e-06,.000012
Jan 11 2009 21:44:00,145.47,306.57,0,-6.4e-06,6.3e-06
Jan 11 2009 21:45:00,145.6,306.9,0,-6.4e-06,7.9e-07
Jan 11 2009 21:46:00,145.74,307.23,0,0,-1.6e-06
Jan 11 2009 21:47:00,145.87,307.57,0,-3.7e-06,.00001
Jan 11 2009 21:48:00,146.01,307.91,0,-9.2e-07,-4.7e-06
Jan 11 2009 21:49:00,146.14,308.24,0,-3.7e-06,-5.5e-06
Jan 11 2009 21:50:00,146.28,308.59,0,1.4e-06,-.000011
Jan 11 2009 21:51:00,146.41,308.93,0,-3.7e-06,7.9e-06
Jan 11 2009 21:52:00,146.54,309.27,0,0,-.000013
Jan 11 2009 21:53:00,146.68,309.62,0,-5.5e-06,-3.9e-06
Jan 11 2009 21:54:00,146.81,309.97,0,-1.4e-06,-3.2e-06
Jan 11 2009 21:55:00,146.94,310.32,0,-4.6e-06,-.000012
Jan 11 2009 21:56:00,147.07,310.67,0,0,-.000012
Jan 11 2009 21:57:00,147.2,311.03,0,-4.6e-07,-7.9e-06
Jan 11 2009 21:58:00,147.33,311.39,0,-1.4e-06,-.000011
Jan 11 2009 21:59:00,147.45,311.75,0,-3.2e-06,-.000013
Jan 11 2009 22:00:00,147.58,312.11,0,-3.2e-06,-1.6e-06
Jan 11 2009 22:01:00,147.71,312.47,0,1.8e-06,-.00002
Jan 11 2009 22:02:00,147.83,312.84,0,-3.2e-06,-3.9e-06
Jan 11 2009 22:03:00,147.96,313.21,0,-9.2e-07,-3.9e-06
Jan 11 2009 22:04:00,148.08,313.58,0,-5.5e-06,5.5e-06
Jan 11 2009 22:05:00,148.2,313.95,0,-4.1e-06,-.000015
Jan 11 2009 22:06:00,148.33,314.33,0,-1.4e-06,2.4e-06
Jan 11 2009 22:07:00,148.45,314.7,0,-2.8e-06,8.7e-06
Jan 11 2009 22:08:00,148.57,315.08,0,9.2e-07,-3.9e-06
Jan 11 2009 22:09:00,148.69,315.46,0,-4.6e-07,-7.9e-07
Jan 11 2009 22:10:00,148.81,315.85,0,-6.4e-06,-.000013
Jan 11 2009 22:11:00,148.93,316.23,0,-6.4e-06,-.000021
Jan 11 2009 22:12:00,149.05,316.62,0,-4.1e-06,-5.5e-06
Jan 11 2009 22:13:00,149.16,317.01,0,-9.2e-07,-7.1e-06
Jan 11 2009 22:14:00,149.28,317.41,0,-3.2e-06,-.000016
Jan 11 2009 22:15:00,149.39,317.8,0,-5.5e-06,-.000019
Jan 11 2009 22:16:00,149.51,318.2,0,-2.3e-06,-.000017
Jan 11 2009 22:17:00,149.62,318.6,0,-1.4e-06,-.000019
Jan 11 2009 22:18:00,149.73,319,0,-3.7e-06,-.000017
Jan 11 2009 22:19:00,149.85,319.41,0,-2.3e-06,-7.1e-06
Jan 11 2009 22:20:00,149.96,319.81,0,-1.4e-06,-.000017
Jan 11 2009 22:21:00,150.07,320.22,0,-3.2e-06,-9.5e-06
Jan 11 2009 22:22:00,150.18,320.63,0,-3.2e-06,-.000015
Jan 11 2009 22:23:00,150.28,321.05,0,-6.9e-06,-8.7e-06
Jan 11 2009 22:24:00,150.39,321.46,0,-9.2e-07,-7.9e-07
Jan 11 2009 22:25:00,150.5,321.88,0,-3.2e-06,-4.0e-06
Jan 11 2009 22:26:00,150.6,322.3,0,-4.6e-06,0
Jan 11 2009 22:27:00,150.7,322.73,0,-2.8e-06,-.00001
Jan 11 2009 22:28:00,150.81,323.15,0,-6.4e-06,-8.7e-06
Jan 11 2009 22:29:00,150.91,323.58,0,-2.3e-06,-9.5e-06
Jan 11 2009 22:30:00,151.01,324.01,0,-4.6e-07,5.5e-06
Jan 11 2009 22:31:00,151.11,324.45,0,-4.6e-07,-7.1e-06
Jan 11 2009 22:32:00,151.21,324.88,0,6.0e-06,-.000011
Jan 11 2009 22:33:00,151.31,325.32,0,2.3e-06,-9.5e-06
Jan 11 2009 22:34:00,151.4,325.76,0,-2.8e-06,-.000018
Jan 11 2009 22:35:00,151.5,326.2,0,-5.5e-06,-.000013
Jan 11 2009 22:36:00,151.59,326.65,0,-4.6e-06,-.000011
Jan 11 2009 22:37:00,151.69,327.1,0,4.6e-07,-.000015
Jan 11 2009 22:38:00,151.78,327.55,0,-9.2e-07,-1.6e-06
Jan 11 2009 22:39:00,151.87,328,0,9.2e-07,7.9e-07
Jan 11 2009 22:40:00,151.96,328.45,0,1.4e-06,-2.4e-06
Jan 11 2009 22:41:00,152.05,328.91,0,-5.5e-06,-.000015
Jan 11 2009 22:42:00,152.14,329.37,0,-4.6e-07,-3.2e-06
Jan 11 2009 22:43:00,152.22,329.83,0,-3.2e-06,-4.7e-06
Jan 11 2009 22:44:00,152.31,330.3,0,-5.1e-06,-1.6e-06
Jan 11 2009 22:45:00,152.39,330.76,0,-1.4e-06,-5.5e-06
Jan 11 2009 22:46:00,152.47,331.23,0,0,-3.9e-06
Jan 11 2009 22:47:00,152.56,331.7,0,-3.2e-06,-.000013
Jan 11 2009 22:48:00,152.64,332.17,0,-1.4e-06,-.000016
Jan 11 2009 22:49:00,152.72,332.65,0,-4.6e-07,-7.9e-06
Jan 11 2009 22:50:00,152.79,333.13,0,-1.8e-06,-3.9e-06
Jan 11 2009 22:51:00,152.87,333.61,0,-1.4e-06,-.000019
Jan 11 2009 22:52:00,152.95,334.09,0,-5.1e-06,-.00001
Jan 11 2009 22:53:00,153.02,334.58,0,-6.0e-06,-.00001
Jan 11 2009 22:54:00,153.09,335.06,0,-3.7e-06,-7.1e-06
Jan 11 2009 22:55:00,153.16,335.55,0,-2.3e-06,-.00002
Jan 11 2009 22:56:00,153.23,336.04,0,-3.7e-06,2.4e-06
Jan 11 2009 22:57:00,153.3,336.54,0,-1.8e-06,-4.7e-06
Jan 11 2009 22:58:00,153.37,337.03,0,-9.2e-07,-6.3e-06
Jan 11 2009 22:59:00,153.44,337.53,0,-4.1e-06,-6.3e-06
Jan 11 2009 23:00:00,153.5,338.03,0,1.4e-06,-.00001
Jan 11 2009 23:01:00,153.56,338.53,0,-5.1e-06,-6.3e-06
Jan 11 2009 23:02:00,153.62,339.03,0,1.4e-06,-7.1e-06
Jan 11 2009 23:03:00,153.69,339.54,0,-6.0e-06,-.000011
Jan 11 2009 23:04:00,153.74,340.04,0,-1.4e-06,-7.0e-06
Jan 11 2009 23:05:00,153.8,340.55,0,-4.1e-06,-.000019
Jan 11 2009 23:06:00,153.86,341.06,0,-6.0e-06,-4.7e-06
Jan 11 2009 23:07:00,153.91,341.58,0,2.3e-06,-1.6e-06
Jan 11 2009 23:08:00,153.97,342.09,0,-2.3e-06,-.000017
Jan 11 2009 23:09:00,154.02,342.61,0,1.8e-06,0
Jan 11 2009 23:10:00,154.07,343.13,0,-2.3e-06,-4.7e-06
Jan 11 2009 23:11:00,154.12,343.64,0,-1.4e-06,-1.6e-06
Jan 11 2009 23:12:00,154.16,344.17,0,1.8e-06,-7.9e-06
Jan 11 2009 23:13:00,154.21,344.69,0,1.8e-06,-7.9e-07
Jan 11 2009 23:14:00,154.25,345.21,0,-4.6e-07,.000011
Jan 11 2009 23:15:00,154.3,345.74,0,9.2e-07,-.000013
Jan 11 2009 23:16:00,154.34,346.27,0,-9.2e-07,-6.3e-06
Jan 11 2009 23:17:00,154.38,346.79,0,4.6e-07,-9.5e-06
Jan 11 2009 23:18:00,154.42,347.32,0,-9.2e-07,3.9e-06
Jan 11 2009 23:19:00,154.45,347.86,0,0,-.00001
Jan 11 2009 23:20:00,154.49,348.39,0,-9.2e-07,7.9e-07
Jan 11 2009 23:21:00,154.52,348.92,0,-1.4e-06,-8.7e-06
Jan 11 2009 23:22:00,154.55,349.46,0,-2.3e-06,-.000015
Jan 11 2009 23:23:00,154.58,349.99,0,-8.3e-06,-6.3e-06
Jan 11 2009 23:24:00,154.61,350.53,0,-3.2e-06,1.6e-06
Jan 11 2009 23:25:00,154.64,351.07,0,-2.3e-06,-5.5e-06
Jan 11 2009 23:26:00,154.67,351.61,0,-3.7e-06,-7.9e-06
Jan 11 2009 23:27:00,154.69,352.15,0,-3.2e-06,-7.1e-06
Jan 11 2009 23:28:00,154.71,352.69,0,-1.4e-06,-3.2e-06
Jan 11 2009 23:29:00,154.73,353.23,0,-3.7e-06,-4.7e-06
Jan 11 2009 23:30:00,154.75,353.77,0,-6.9e-06,-4.7e-06
Jan 11 2009 23:31:00,154.77,354.32,0,0,-6.3e-06
Jan 11 2009 23:32:00,154.79,354.86,0,-4.6e-07,-7.9e-06
Jan 11 2009 23:33:00,154.8,355.4,0,-1.8e-06,-4.7e-06
Jan 11 2009 23:34:00,154.81,355.95,0,-2.3e-06,-5.5e-06
Jan 11 2009 23:35:00,154.82,356.49,0,-9.2e-07,-.000013
Jan 11 2009 23:36:00,154.83,357.04,0,-1.4e-06,-7.8e-07
Jan 11 2009 23:37:00,154.84,357.58,0,-6.9e-06,2.3e-06
Jan 11 2009 23:38:00,154.85,358.13,0,-4.6e-07,-.000016
Jan 11 2009 23:39:00,154.85,358.68,0,1.4e-06,-8.7e-06
Jan 11 2009 23:40:00,154.85,359.22,0,0,-.000012
Jan 11 2009 23:41:00,154.86,359.77,0,-3.7e-06,-7.9e-06
Jan 11 2009 23:42:00,154.86,0.32,0,-5.1e-06,-.000013
Jan 11 2009 23:43:00,154.85,0.86,0,9.2e-07,-6.3e-06
Jan 11 2009 23:44:00,154.85,1.41,0,0,-.000017
Jan 11 2009 23:45:00,154.85,1.96,0,1.4e-06,-9.5e-06
Jan 11 2009 23:46:00,154.84,2.5,0,-2.8e-06,-9.5e-06
