Vertex Num,Start Time,End Time,Total Intensity Received [J/m2],Diffuse Intensity Received [J/m2],Direct Intensity Received [J/m2],Reflected Intensity Received [J/m2],Total Intensity Received [%ambiant],Diffuse Intensity Received [%ambiant],Direct Intensity Received [%ambiant],Reflected Intensity Received [%ambiant]
428,10/26/14 00:00:00,10/26/14 23:58:00,3.169660E+002,3.014366E+002,9.540477E+000,5.988986E+000,1.788752E+007,1.#INF00E+000,1.#INF00E+000,3.379798E+005
429,10/26/14 00:00:00,10/26/14 23:58:00,3.040739E+002,2.815839E+002,1.583053E+001,6.659424E+000,1.715997E+007,1.#INF00E+000,1.#INF00E+000,3.758150E+005
430,10/26/14 00:00:00,10/26/14 23:58:00,3.415079E+002,3.202639E+002,1.552826E+001,5.715788E+000,1.927251E+007,1.#INF00E+000,1.#INF00E+000,3.225622E+005
431,10/26/14 00:00:00,10/26/14 23:58:00,3.527083E+002,3.305395E+002,1.660435E+001,5.564403E+000,1.990458E+007,1.#INF00E+000,1.#INF00E+000,3.140191E+005
432,10/26/14 00:00:00,10/26/14 23:58:00,2.684548E+001,1.433867E+001,2.339118E-003,1.250448E+001,1.514986E+006,1.#INF00E+000,1.#INF00E+000,7.056720E+005
433,10/26/14 00:00:00,10/26/14 23:58:00,5.937716E+002,5.634257E+002,2.929008E+001,1.055763E+000,3.350864E+007,1.#INF00E+000,1.#INF00E+000,5.958045E+004
434,10/26/14 00:00:00,10/26/14 23:58:00,6.272746E+002,6.116912E+002,1.553348E+001,4.989614E-002,3.539934E+007,1.#INF00E+000,1.#INF00E+000,2.815817E+003
435,10/26/14 00:00:00,10/26/14 23:58:00,1.028830E+002,8.263457E+001,1.069172E+001,9.556745E+000,5.806056E+006,1.#INF00E+000,1.#INF00E+000,5.393211E+005
436,10/26/14 00:00:00,10/26/14 23:58:00,6.893406E+001,5.806726E+001,9.612803E-001,9.905520E+000,3.890194E+006,1.#INF00E+000,1.#INF00E+000,5.590038E+005
437,10/26/14 00:00:00,10/26/14 23:58:00,6.282008E+001,5.220602E+001,6.164695E-001,9.997584E+000,3.545161E+006,1.#INF00E+000,1.#INF00E+000,5.641993E+005
438,10/26/14 00:00:00,10/26/14 23:58:00,6.190580E+002,6.079717E+002,1.095734E+001,1.289452E-001,3.493564E+007,1.#INF00E+000,1.#INF00E+000,7.276837E+003
439,10/26/14 00:00:00,10/26/14 23:58:00,6.145375E+002,6.034982E+002,1.081706E+001,2.223201E-001,3.468054E+007,1.#INF00E+000,1.#INF00E+000,1.254631E+004
440,10/26/14 00:00:00,10/26/14 23:58:00,5.998237E+002,5.832980E+002,1.588266E+001,6.429237E-001,3.385018E+007,1.#INF00E+000,1.#INF00E+000,3.628247E+004
441,10/26/14 00:00:00,10/26/14 23:58:00,7.532052E+001,6.202121E+001,4.086030E+000,9.213269E+000,4.250605E+006,1.#INF00E+000,1.#INF00E+000,5.199376E+005
442,10/26/14 00:00:00,10/26/14 23:58:00,1.149864E+001,1.395750E+000,1.308876E-004,1.010276E+001,6.489091E+005,1.#INF00E+000,1.#INF00E+000,5.701345E+005
443,10/26/14 00:00:00,10/26/14 23:58:00,1.243690E+001,2.112186E+000,6.540988E-004,1.032406E+001,7.018586E+005,1.#INF00E+000,1.#INF00E+000,5.826234E+005
444,10/26/14 00:00:00,10/26/14 23:58:00,1.865517E+001,8.581465E+000,5.170137E-004,1.007319E+001,1.052778E+006,1.#INF00E+000,1.#INF00E+000,5.684658E+005
445,10/26/14 00:00:00,10/26/14 23:58:00,2.290723E+001,1.317516E+001,2.741722E-003,9.729327E+000,1.292737E+006,1.#INF00E+000,1.#INF00E+000,5.490606E+005
446,10/26/14 00:00:00,10/26/14 23:58:00,5.451990E+002,5.128763E+002,3.021560E+001,2.107201E+000,3.076752E+007,1.#INF00E+000,1.#INF00E+000,1.189169E+005
447,10/26/14 00:00:00,10/26/14 23:58:00,6.311263E+002,6.083020E+002,2.270317E+001,1.211328E-001,3.561670E+007,1.#INF00E+000,1.#INF00E+000,6.835954E+003
448,10/26/14 00:00:00,10/26/14 23:58:00,6.224543E+002,6.083450E+002,1.398781E+001,1.214920E-001,3.512731E+007,1.#INF00E+000,1.#INF00E+000,6.856224E+003
449,10/26/14 00:00:00,10/26/14 23:58:00,2.261374E+002,2.186073E+002,1.897856E-001,7.340308E+000,1.276174E+007,1.#INF00E+000,1.#INF00E+000,4.142397E+005
450,10/26/14 00:00:00,10/26/14 23:58:00,1.157824E+002,1.056277E+002,0.000000E+000,1.015470E+001,6.534015E+006,1.#INF00E+000,-1.#IND00E+000,5.730661E+005
451,10/26/14 00:00:00,10/26/14 23:58:00,3.464526E+002,3.367052E+002,3.975970E+000,5.771497E+000,1.955155E+007,1.#INF00E+000,1.#INF00E+000,3.257061E+005
452,10/26/14 00:00:00,10/26/14 23:58:00,2.699348E+002,2.625074E+002,8.923964E-002,7.338157E+000,1.523338E+007,1.#INF00E+000,1.#INF00E+000,4.141183E+005
453,10/26/14 00:00:00,10/26/14 23:58:00,4.032950E+002,3.762975E+002,2.219384E+001,4.803744E+000,2.275937E+007,1.#INF00E+000,1.#INF00E+000,2.710923E+005
454,10/26/14 00:00:00,10/26/14 23:58:00,4.024725E+002,3.982757E+002,0.000000E+000,4.196850E+000,2.271296E+007,1.#INF00E+000,-1.#IND00E+000,2.368432E+005
455,10/26/14 00:00:00,10/26/14 23:58:00,2.415645E+002,2.095412E+002,2.388640E+001,8.136835E+000,1.363234E+007,1.#INF00E+000,1.#INF00E+000,4.591905E+005
456,10/26/14 00:00:00,10/26/14 23:58:00,1.790284E+002,1.698556E+002,5.227457E-004,9.172280E+000,1.010321E+007,1.#INF00E+000,1.#INF00E+000,5.176244E+005
457,10/26/14 00:00:00,10/26/14 23:58:00,4.186134E+002,3.741632E+002,3.985790E+001,4.592323E+000,2.362385E+007,1.#INF00E+000,1.#INF00E+000,2.591611E+005
458,10/26/14 00:00:00,10/26/14 23:58:00,2.818686E+002,2.491151E+002,2.527992E+001,7.473617E+000,1.590685E+007,1.#INF00E+000,1.#INF00E+000,4.217628E+005
459,10/26/14 00:00:00,10/26/14 23:58:00,3.590693E+002,3.537015E+002,0.000000E+000,5.367806E+000,2.026356E+007,1.#INF00E+000,-1.#IND00E+000,3.029244E+005
460,10/26/14 00:00:00,10/26/14 23:58:00,4.012609E+002,3.970318E+002,4.796715E-004,4.228647E+000,2.264458E+007,1.#INF00E+000,1.#INF00E+000,2.386376E+005
461,10/26/14 00:00:00,10/26/14 23:58:00,3.845174E+002,3.798119E+002,1.994520E-004,4.705253E+000,2.169968E+007,1.#INF00E+000,1.#INF00E+000,2.655342E+005
462,10/26/14 00:00:00,10/26/14 23:58:00,3.663921E+002,3.613138E+002,0.000000E+000,5.078299E+000,2.067681E+007,1.#INF00E+000,-1.#IND00E+000,2.865865E+005
463,10/26/14 00:00:00,10/26/14 23:58:00,3.637758E+002,3.586306E+002,0.000000E+000,5.145223E+000,2.052916E+007,1.#INF00E+000,-1.#IND00E+000,2.903632E+005
464,10/26/14 00:00:00,10/26/14 23:58:00,8.887436E+001,6.858521E+001,1.052011E+001,9.769036E+000,5.015496E+006,1.#INF00E+000,1.#INF00E+000,5.513014E+005
465,10/26/14 00:00:00,10/26/14 23:58:00,9.281312E+001,7.317268E+001,9.911420E+000,9.729020E+000,5.237774E+006,1.#INF00E+000,1.#INF00E+000,5.490432E+005
466,10/26/14 00:00:00,10/26/14 23:58:00,1.898072E+002,1.564720E+002,2.456556E+001,8.769715E+000,1.071150E+007,1.#INF00E+000,1.#INF00E+000,4.949063E+005
467,10/26/14 00:00:00,10/26/14 23:58:00,2.851893E+002,2.434321E+002,3.426489E+001,7.492332E+000,1.609425E+007,1.#INF00E+000,1.#INF00E+000,4.228189E+005
468,10/26/14 00:00:00,10/26/14 23:58:00,4.019035E+002,3.555239E+002,4.099455E+001,5.385036E+000,2.268084E+007,1.#INF00E+000,1.#INF00E+000,3.038967E+005
469,10/26/14 00:00:00,10/26/14 23:58:00,4.213574E+002,3.762299E+002,4.017960E+001,4.947857E+000,2.377870E+007,1.#INF00E+000,1.#INF00E+000,2.792252E+005
470,10/26/14 00:00:00,10/26/14 23:58:00,4.490344E+002,4.022740E+002,4.234662E+001,4.413775E+000,2.534061E+007,1.#INF00E+000,1.#INF00E+000,2.490850E+005
471,10/26/14 00:00:00,10/26/14 23:58:00,4.429384E+002,3.972282E+002,4.119097E+001,4.519178E+000,2.499659E+007,1.#INF00E+000,1.#INF00E+000,2.550333E+005
472,10/26/14 00:00:00,10/26/14 23:58:00,3.460182E+002,3.037918E+002,3.591372E+001,6.312723E+000,1.952704E+007,1.#INF00E+000,1.#INF00E+000,3.562494E+005
473,10/26/14 00:00:00,10/26/14 23:58:00,3.581180E+002,3.202110E+002,3.188145E+001,6.025494E+000,2.020987E+007,1.#INF00E+000,1.#INF00E+000,3.400401E+005
474,10/26/14 00:00:00,10/26/14 23:58:00,3.813313E+002,3.444414E+002,3.134500E+001,5.544920E+000,2.151988E+007,1.#INF00E+000,1.#INF00E+000,3.129196E+005
475,10/26/14 00:00:00,10/26/14 23:58:00,3.504313E+002,3.163662E+002,2.800975E+001,6.055320E+000,1.977609E+007,1.#INF00E+000,1.#INF00E+000,3.417233E+005
476,10/26/14 00:00:00,10/26/14 23:58:00,3.589987E+002,3.265032E+002,2.656587E+001,5.929641E+000,2.025957E+007,1.#INF00E+000,1.#INF00E+000,3.346307E+005
477,10/26/14 00:00:00,10/26/14 23:58:00,3.235327E+002,2.860194E+002,3.085663E+001,6.656684E+000,1.825810E+007,1.#INF00E+000,1.#INF00E+000,3.756604E+005
478,10/26/14 00:00:00,10/26/14 23:58:00,2.490969E+002,2.099059E+002,3.116693E+001,8.023982E+000,1.405742E+007,1.#INF00E+000,1.#INF00E+000,4.528218E+005
479,10/26/14 00:00:00,10/26/14 23:58:00,2.218789E+002,2.053268E+002,8.448963E+000,8.103118E+000,1.252142E+007,1.#INF00E+000,1.#INF00E+000,4.572878E+005
480,10/26/14 00:00:00,10/26/14 23:58:00,4.599274E+002,4.169925E+002,3.883198E+001,4.102993E+000,2.595534E+007,1.#INF00E+000,1.#INF00E+000,2.315465E+005
481,10/26/14 00:00:00,10/26/14 23:58:00,3.625874E+002,3.174100E+002,3.902936E+001,6.148051E+000,2.046210E+007,1.#INF00E+000,1.#INF00E+000,3.469564E+005
482,10/26/14 00:00:00,10/26/14 23:58:00,3.624150E+002,3.169606E+002,3.934211E+001,6.112336E+000,2.045237E+007,1.#INF00E+000,1.#INF00E+000,3.449409E+005
483,10/26/14 00:00:00,10/26/14 23:58:00,4.119414E+002,3.655858E+002,4.118871E+001,5.166882E+000,2.324732E+007,1.#INF00E+000,1.#INF00E+000,2.915855E+005
484,10/26/14 00:00:00,10/26/14 23:58:00,4.088837E+002,3.622065E+002,4.142893E+001,5.248271E+000,2.307476E+007,1.#INF00E+000,1.#INF00E+000,2.961786E+005
485,10/26/14 00:00:00,10/26/14 23:58:00,3.110383E+002,2.782426E+002,2.609681E+001,6.698928E+000,1.755300E+007,1.#INF00E+000,1.#INF00E+000,3.780443E+005
486,10/26/14 00:00:00,10/26/14 23:58:00,4.016721E+002,3.636579E+002,3.283284E+001,5.181322E+000,2.266779E+007,1.#INF00E+000,1.#INF00E+000,2.924004E+005
487,10/26/14 00:00:00,10/26/14 23:58:00,3.909899E+002,3.592151E+002,2.649455E+001,5.280247E+000,2.206495E+007,1.#INF00E+000,1.#INF00E+000,2.979831E+005
488,10/26/14 00:00:00,10/26/14 23:58:00,2.969249E+002,2.699833E+002,1.998220E+001,6.959427E+000,1.675653E+007,1.#INF00E+000,1.#INF00E+000,3.927453E+005
489,10/26/14 00:00:00,10/26/14 23:58:00,2.171736E+002,1.912555E+002,1.773858E+001,8.179564E+000,1.225588E+007,1.#INF00E+000,1.#INF00E+000,4.616019E+005
490,10/26/14 00:00:00,10/26/14 23:58:00,1.291039E+002,1.198549E+002,1.093454E-002,9.238026E+000,7.285791E+006,1.#INF00E+000,1.#INF00E+000,5.213347E+005
491,10/26/14 00:00:00,10/26/14 23:58:00,2.514397E+002,2.357892E+002,8.120198E+000,7.530300E+000,1.418963E+007,1.#INF00E+000,1.#INF00E+000,4.249616E+005
492,10/26/14 00:00:00,10/26/14 23:58:00,3.527567E+002,3.359966E+002,1.102632E+001,5.733735E+000,1.990731E+007,1.#INF00E+000,1.#INF00E+000,3.235751E+005
493,10/26/14 00:00:00,10/26/14 23:58:00,2.691053E+002,2.377404E+002,2.401300E+001,7.351905E+000,1.518657E+007,1.#INF00E+000,1.#INF00E+000,4.148942E+005
494,10/26/14 00:00:00,10/26/14 23:58:00,2.937223E+002,2.544077E+002,3.205930E+001,7.255309E+000,1.657579E+007,1.#INF00E+000,1.#INF00E+000,4.094429E+005
495,10/26/14 00:00:00,10/26/14 23:58:00,3.395940E+002,2.954735E+002,3.757217E+001,6.548311E+000,1.916450E+007,1.#INF00E+000,1.#INF00E+000,3.695445E+005
496,10/26/14 00:00:00,10/26/14 23:58:00,3.701281E+002,3.242855E+002,3.979657E+001,6.046078E+000,2.088765E+007,1.#INF00E+000,1.#INF00E+000,3.412017E+005
497,10/26/14 00:00:00,10/26/14 23:58:00,4.085303E+002,3.624570E+002,4.083856E+001,5.234727E+000,2.305482E+007,1.#INF00E+000,1.#INF00E+000,2.954143E+005
498,10/26/14 00:00:00,10/26/14 23:58:00,2.120282E+002,1.800097E+002,2.328379E+001,8.734692E+000,1.196551E+007,1.#INF00E+000,1.#INF00E+000,4.929298E+005
499,10/26/14 00:00:00,10/26/14 23:58:00,2.798345E+002,2.644156E+002,8.355946E+000,7.062885E+000,1.579206E+007,1.#INF00E+000,1.#INF00E+000,3.985838E+005
500,10/26/14 00:00:00,10/26/14 23:58:00,2.900452E+002,2.479350E+002,3.461856E+001,7.491615E+000,1.636828E+007,1.#INF00E+000,1.#INF00E+000,4.227785E+005
501,10/26/14 00:00:00,10/26/14 23:58:00,2.198759E+002,1.832417E+002,2.811511E+001,8.518995E+000,1.240838E+007,1.#INF00E+000,1.#INF00E+000,4.807572E+005
502,10/26/14 00:00:00,10/26/14 23:58:00,3.350891E+002,2.925792E+002,3.593867E+001,6.571302E+000,1.891027E+007,1.#INF00E+000,1.#INF00E+000,3.708419E+005
503,10/26/14 00:00:00,10/26/14 23:58:00,5.674739E+002,5.268346E+002,3.881995E+001,1.819387E+000,3.202457E+007,1.#INF00E+000,1.#INF00E+000,1.026745E+005
504,10/26/14 00:00:00,10/26/14 23:58:00,4.578598E+002,4.154857E+002,3.823888E+001,4.135149E+000,2.583866E+007,1.#INF00E+000,1.#INF00E+000,2.333612E+005
505,10/26/14 00:00:00,10/26/14 23:58:00,3.489341E+002,3.042793E+002,3.829184E+001,6.362928E+000,1.969159E+007,1.#INF00E+000,1.#INF00E+000,3.590827E+005
506,10/26/14 00:00:00,10/26/14 23:58:00,3.191753E+002,2.997739E+002,1.302443E+001,6.376958E+000,1.801220E+007,1.#INF00E+000,1.#INF00E+000,3.598744E+005
507,10/26/14 00:00:00,10/26/14 23:58:00,2.419486E+002,2.057456E+002,2.820634E+001,7.996716E+000,1.365402E+007,1.#INF00E+000,1.#INF00E+000,4.512832E+005
508,10/26/14 00:00:00,10/26/14 23:58:00,2.348330E+002,2.036187E+002,2.324529E+001,7.968964E+000,1.325246E+007,1.#INF00E+000,1.#INF00E+000,4.497169E+005
509,10/26/14 00:00:00,10/26/14 23:58:00,3.648891E+002,3.389094E+002,2.031697E+001,5.662766E+000,2.059199E+007,1.#INF00E+000,1.#INF00E+000,3.195700E+005
510,10/26/14 00:00:00,10/26/14 23:58:00,2.340405E+002,2.070411E+002,1.915796E+001,7.841466E+000,1.320774E+007,1.#INF00E+000,1.#INF00E+000,4.425218E+005
511,10/26/14 00:00:00,10/26/14 23:58:00,1.877312E+002,1.699219E+002,9.341228E+000,8.467997E+000,1.059434E+007,1.#INF00E+000,1.#INF00E+000,4.778792E+005
512,10/26/14 00:00:00,10/26/14 23:58:00,1.705930E+002,1.596070E+002,2.282589E+000,8.703483E+000,9.627172E+006,1.#INF00E+000,1.#INF00E+000,4.911685E+005
513,10/26/14 00:00:00,10/26/14 23:58:00,2.245018E+002,2.156872E+002,8.687511E-001,7.945871E+000,1.266944E+007,1.#INF00E+000,1.#INF00E+000,4.484138E+005
514,10/26/14 00:00:00,10/26/14 23:58:00,4.191346E+002,3.904646E+002,2.402475E+001,4.645216E+000,2.365325E+007,1.#INF00E+000,1.#INF00E+000,2.621461E+005
515,10/26/14 00:00:00,10/26/14 23:58:00,2.294923E+002,2.077644E+002,1.378149E+001,7.946485E+000,1.295107E+007,1.#INF00E+000,1.#INF00E+000,4.484484E+005
516,10/26/14 00:00:00,10/26/14 23:58:00,3.200634E+002,3.072301E+002,6.502487E+000,6.330849E+000,1.806232E+007,1.#INF00E+000,1.#INF00E+000,3.572723E+005
517,10/26/14 00:00:00,10/26/14 23:58:00,3.808270E+002,3.622052E+002,1.342764E+001,5.194097E+000,2.149142E+007,1.#INF00E+000,1.#INF00E+000,2.931213E+005
518,10/26/14 00:00:00,10/26/14 23:58:00,3.288425E+002,3.218676E+002,8.772599E-001,6.097615E+000,1.855775E+007,1.#INF00E+000,1.#INF00E+000,3.441101E+005
519,10/26/14 00:00:00,10/26/14 23:58:00,3.916499E+002,3.819719E+002,4.854939E+000,4.823048E+000,2.210220E+007,1.#INF00E+000,1.#INF00E+000,2.721818E+005
520,10/26/14 00:00:00,10/26/14 23:58:00,3.195307E+002,3.133467E+002,8.509896E-007,6.184047E+000,1.803226E+007,1.#INF00E+000,1.#INF00E+000,3.489878E+005
521,10/26/14 00:00:00,10/26/14 23:58:00,4.275495E+002,4.235842E+002,1.355663E-005,3.965255E+000,2.412814E+007,1.#INF00E+000,1.#INF00E+000,2.237734E+005
522,10/26/14 00:00:00,10/26/14 23:58:00,3.948574E+002,3.625196E+002,2.711883E+001,5.219007E+000,2.228321E+007,1.#INF00E+000,1.#INF00E+000,2.945272E+005
523,10/26/14 00:00:00,10/26/14 23:58:00,1.892727E+002,1.670129E+002,1.367877E+001,8.581055E+000,1.068133E+007,1.#INF00E+000,1.#INF00E+000,4.842594E+005
524,10/26/14 00:00:00,10/26/14 23:58:00,1.689883E+002,1.437403E+002,1.630366E+001,8.944295E+000,9.536609E+006,1.#INF00E+000,1.#INF00E+000,5.047584E+005
525,10/26/14 00:00:00,10/26/14 23:58:00,1.633697E+002,1.372173E+002,1.727759E+001,8.874761E+000,9.219533E+006,1.#INF00E+000,1.#INF00E+000,5.008343E+005
526,10/26/14 00:00:00,10/26/14 23:58:00,3.619293E+002,3.164080E+002,3.929237E+001,6.228876E+000,2.042496E+007,1.#INF00E+000,1.#INF00E+000,3.515176E+005
527,10/26/14 00:00:00,10/26/14 23:58:00,2.899694E+002,2.504868E+002,3.227463E+001,7.207971E+000,1.636401E+007,1.#INF00E+000,1.#INF00E+000,4.067715E+005
528,10/26/14 00:00:00,10/26/14 23:58:00,3.143161E+002,2.711020E+002,3.623394E+001,6.980165E+000,1.773797E+007,1.#INF00E+000,1.#INF00E+000,3.939155E+005
529,10/26/14 00:00:00,10/26/14 23:58:00,2.724619E+002,2.314937E+002,3.324170E+001,7.726437E+000,1.537599E+007,1.#INF00E+000,1.#INF00E+000,4.360303E+005
530,10/26/14 00:00:00,10/26/14 23:58:00,1.444140E+002,1.162137E+002,1.901378E+001,9.186515E+000,8.149797E+006,1.#INF00E+000,1.#INF00E+000,5.184278E+005
531,10/26/14 00:00:00,10/26/14 23:58:00,2.768407E+002,2.356258E+002,3.352110E+001,7.693794E+000,1.562311E+007,1.#INF00E+000,1.#INF00E+000,4.341881E+005
532,10/26/14 00:00:00,10/26/14 23:58:00,4.056157E+002,3.590641E+002,4.125895E+001,5.292664E+000,2.289034E+007,1.#INF00E+000,1.#INF00E+000,2.986839E+005
533,10/26/14 00:00:00,10/26/14 23:58:00,4.493312E+002,4.024398E+002,4.248051E+001,4.410908E+000,2.535736E+007,1.#INF00E+000,1.#INF00E+000,2.489232E+005
534,10/26/14 00:00:00,10/26/14 23:58:00,4.255726E+002,3.786404E+002,4.203091E+001,4.901210E+000,2.401657E+007,1.#INF00E+000,1.#INF00E+000,2.765927E+005
535,10/26/14 00:00:00,10/26/14 23:58:00,3.763303E+002,3.303099E+002,4.007726E+001,5.943133E+000,2.123766E+007,1.#INF00E+000,1.#INF00E+000,3.353921E+005
536,10/26/14 00:00:00,10/26/14 23:58:00,2.692395E+002,2.330299E+002,2.845294E+001,7.756698E+000,1.519415E+007,1.#INF00E+000,1.#INF00E+000,4.377380E+005
537,10/26/14 00:00:00,10/26/14 23:58:00,3.007572E+002,2.582623E+002,3.524154E+001,7.253415E+000,1.697280E+007,1.#INF00E+000,1.#INF00E+000,4.093360E+005
538,10/26/14 00:00:00,10/26/14 23:58:00,2.741675E+002,2.356909E+002,3.100928E+001,7.467319E+000,1.547225E+007,1.#INF00E+000,1.#INF00E+000,4.214073E+005
539,10/26/14 00:00:00,10/26/14 23:58:00,4.579199E+002,4.124133E+002,4.130775E+001,4.198847E+000,2.584205E+007,1.#INF00E+000,1.#INF00E+000,2.369559E+005
540,10/26/14 00:00:00,10/26/14 23:58:00,4.257129E+002,3.825773E+002,3.833067E+001,4.804973E+000,2.402449E+007,1.#INF00E+000,1.#INF00E+000,2.711617E+005
541,10/26/14 00:00:00,10/26/14 23:58:00,3.470749E+002,3.068556E+002,3.390611E+001,6.313158E+000,1.958667E+007,1.#INF00E+000,1.#INF00E+000,3.562739E+005
542,10/26/14 00:00:00,10/26/14 23:58:00,4.760596E+002,4.294527E+002,4.276189E+001,3.844977E+000,2.686573E+007,1.#INF00E+000,1.#INF00E+000,2.169857E+005
543,10/26/14 00:00:00,10/26/14 23:58:00,4.586058E+002,4.127769E+002,4.163721E+001,4.191730E+000,2.588076E+007,1.#INF00E+000,1.#INF00E+000,2.365542E+005
544,10/26/14 00:00:00,10/26/14 23:58:00,3.122699E+002,2.689776E+002,3.616867E+001,7.123690E+000,1.762250E+007,1.#INF00E+000,1.#INF00E+000,4.020151E+005
545,10/26/14 00:00:00,10/26/14 23:58:00,4.903310E+002,4.485563E+002,3.832683E+001,3.447865E+000,2.767112E+007,1.#INF00E+000,1.#INF00E+000,1.945753E+005
546,10/26/14 00:00:00,10/26/14 23:58:00,4.792907E+002,4.373326E+002,3.827502E+001,3.683044E+000,2.704808E+007,1.#INF00E+000,1.#INF00E+000,2.078473E+005
547,10/26/14 00:00:00,10/26/14 23:58:00,3.875078E+002,3.461041E+002,3.583934E+001,5.564455E+000,2.186845E+007,1.#INF00E+000,1.#INF00E+000,3.140220E+005
548,10/26/14 00:00:00,10/26/14 23:58:00,2.270600E+002,1.897033E+002,2.893763E+001,8.418995E+000,1.281380E+007,1.#INF00E+000,1.#INF00E+000,4.751138E+005
549,10/26/14 00:00:00,10/26/14 23:58:00,3.286431E+002,2.969299E+002,2.534121E+001,6.371991E+000,1.854650E+007,1.#INF00E+000,1.#INF00E+000,3.595941E+005
550,10/26/14 00:00:00,10/26/14 23:58:00,1.992712E+002,1.767875E+002,1.421400E+001,8.269684E+000,1.124558E+007,1.#INF00E+000,1.#INF00E+000,4.666877E+005
551,10/26/14 00:00:00,10/26/14 23:58:00,1.126532E+002,9.313300E+001,9.939138E+000,9.581041E+000,6.357420E+006,1.#INF00E+000,1.#INF00E+000,5.406923E+005
552,10/26/14 00:00:00,10/26/14 23:58:00,1.204485E+002,9.919710E+001,1.176210E+001,9.489284E+000,6.797336E+006,1.#INF00E+000,1.#INF00E+000,5.355140E+005
553,10/26/14 00:00:00,10/26/14 23:58:00,3.065677E+001,1.948301E+001,7.009733E-001,1.047278E+001,1.730071E+006,1.#INF00E+000,1.#INF00E+000,5.910164E+005
554,10/26/14 00:00:00,10/26/14 23:58:00,2.607201E+002,2.252323E+002,2.775428E+001,7.733477E+000,1.471336E+007,1.#INF00E+000,1.#INF00E+000,4.364276E+005
555,10/26/14 00:00:00,10/26/14 23:58:00,4.939230E+001,3.562496E+001,3.440210E+000,1.032713E+001,2.787383E+006,1.#INF00E+000,1.#INF00E+000,5.827969E+005
556,10/26/14 00:00:00,10/26/14 23:58:00,2.036896E+002,1.688131E+002,2.653153E+001,8.344954E+000,1.149493E+007,1.#INF00E+000,1.#INF00E+000,4.709354E+005
557,10/26/14 00:00:00,10/26/14 23:58:00,2.519627E+001,1.454976E+001,1.382663E-003,1.064513E+001,1.421915E+006,1.#INF00E+000,1.#INF00E+000,6.007428E+005
558,10/26/14 00:00:00,10/26/14 23:58:00,2.093701E+002,1.992496E+002,1.967134E+000,8.153323E+000,1.181550E+007,1.#INF00E+000,1.#INF00E+000,4.601210E+005
559,10/26/14 00:00:00,10/26/14 23:58:00,2.353837E+002,2.259199E+002,1.707777E+000,7.756032E+000,1.328354E+007,1.#INF00E+000,1.#INF00E+000,4.377005E+005
560,10/26/14 00:00:00,10/26/14 23:58:00,1.991866E+002,1.908110E+002,3.806026E-002,8.337528E+000,1.124081E+007,1.#INF00E+000,1.#INF00E+000,4.705163E+005
561,10/26/14 00:00:00,10/26/14 23:58:00,2.489025E+002,2.412377E+002,1.050079E-001,7.559767E+000,1.404645E+007,1.#INF00E+000,1.#INF00E+000,4.266246E+005
562,10/26/14 00:00:00,10/26/14 23:58:00,2.912439E+002,2.679682E+002,1.639738E+001,6.878397E+000,1.643593E+007,1.#INF00E+000,1.#INF00E+000,3.881724E+005
563,10/26/14 00:00:00,10/26/14 23:58:00,2.638627E+002,2.551555E+002,1.399888E+000,7.307333E+000,1.489071E+007,1.#INF00E+000,1.#INF00E+000,4.123788E+005
564,10/26/14 00:00:00,10/26/14 23:58:00,2.298686E+002,2.219831E+002,1.391766E-002,7.871625E+000,1.297230E+007,1.#INF00E+000,1.#INF00E+000,4.442238E+005
565,10/26/14 00:00:00,10/26/14 23:58:00,4.499786E+002,4.245985E+002,2.143466E+001,3.945413E+000,2.539389E+007,1.#INF00E+000,1.#INF00E+000,2.226537E+005
566,10/26/14 00:00:00,10/26/14 23:58:00,4.844544E+002,4.425736E+002,3.830697E+001,3.573827E+000,2.733948E+007,1.#INF00E+000,1.#INF00E+000,2.016838E+005
567,10/26/14 00:00:00,10/26/14 23:58:00,5.547626E+002,5.115709E+002,4.105546E+001,2.136260E+000,3.130722E+007,1.#INF00E+000,1.#INF00E+000,1.205567E+005
568,10/26/14 00:00:00,10/26/14 23:58:00,5.669291E+002,5.287023E+002,3.644807E+001,1.778677E+000,3.199382E+007,1.#INF00E+000,1.#INF00E+000,1.003771E+005
569,10/26/14 00:00:00,10/26/14 23:58:00,4.958240E+002,4.560482E+002,3.648445E+001,3.291386E+000,2.798111E+007,1.#INF00E+000,1.#INF00E+000,1.857446E+005
570,10/26/14 00:00:00,10/26/14 23:58:00,4.908038E+002,4.765282E+002,1.140973E+001,2.865830E+000,2.769780E+007,1.#INF00E+000,1.#INF00E+000,1.617290E+005
571,10/26/14 00:00:00,10/26/14 23:58:00,5.384413E+002,5.368069E+002,2.339470E-002,1.611025E+000,3.038616E+007,1.#INF00E+000,1.#INF00E+000,9.091589E+004
572,10/26/14 00:00:00,10/26/14 23:58:00,5.404448E+002,5.090732E+002,2.918358E+001,2.187991E+000,3.049922E+007,1.#INF00E+000,1.#INF00E+000,1.234761E+005
573,10/26/14 00:00:00,10/26/14 23:58:00,5.918072E+002,5.707813E+002,2.012269E+001,9.031879E-001,3.339778E+007,1.#INF00E+000,1.#INF00E+000,5.097011E+004
574,10/26/14 00:00:00,10/26/14 23:58:00,6.148834E+002,6.002932E+002,1.430107E+001,2.891381E-001,3.470006E+007,1.#INF00E+000,1.#INF00E+000,1.631709E+004
