Start Time,End Time,Total Intensity Measured [J/m2],Diffuse Intensity Measured [J/m2],Direct Intensity Measured [J/m2],Reflected Intensity Measured [J/m2],Total Intensity Calculated [J/m2],Diffuse Intensity Calculated [J/m2],Direct Intensity Calculated [J/m2],Reflected Intensity Calculated [J/m2],Total Intensity Difference [%],Diffuse Intensity Difference [%],Direct Intensity Difference [%],Reflected Intensity Difference [%]
10/26/14 03:46:00,10/26/14 03:46:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:47:00,10/26/14 03:47:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:48:00,10/26/14 03:48:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:49:00,10/26/14 03:49:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:50:00,10/26/14 03:50:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:51:00,10/26/14 03:51:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:52:00,10/26/14 03:52:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:53:00,10/26/14 03:53:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:54:00,10/26/14 03:54:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:55:00,10/26/14 03:55:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:56:00,10/26/14 03:56:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:57:00,10/26/14 03:57:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:58:00,10/26/14 03:58:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 03:59:00,10/26/14 03:59:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:00:00,10/26/14 04:00:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:01:00,10/26/14 04:01:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:02:00,10/26/14 04:02:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:03:00,10/26/14 04:03:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:04:00,10/26/14 04:04:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:05:00,10/26/14 04:05:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:06:00,10/26/14 04:06:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:07:00,10/26/14 04:07:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:08:00,10/26/14 04:08:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:09:00,10/26/14 04:09:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:10:00,10/26/14 04:10:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:11:00,10/26/14 04:11:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:12:00,10/26/14 04:12:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:13:00,10/26/14 04:13:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:14:00,10/26/14 04:14:00,1.766400E-003,0.000000E+000,-0.000000E+000,1.766400E-003,1.767193E-003,0.000000E+000,0.000000E+000,1.767193E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:15:00,10/26/14 04:15:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:16:00,10/26/14 04:16:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:17:00,10/26/14 04:17:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:18:00,10/26/14 04:18:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:19:00,10/26/14 04:19:00,3.532800E-003,0.000000E+000,-0.000000E+000,3.532800E-003,3.534386E-003,0.000000E+000,0.000000E+000,3.534386E-003,4.490795E-002,0.000000E+000,0.000000E+000,4.490795E-002
10/26/14 04:20:00,10/26/14 04:20:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:21:00,10/26/14 04:21:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:22:00,10/26/14 04:22:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:23:00,10/26/14 04:23:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:24:00,10/26/14 04:24:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:25:00,10/26/14 04:25:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:26:00,10/26/14 04:26:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:27:00,10/26/14 04:27:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:28:00,10/26/14 04:28:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:29:00,10/26/14 04:29:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:30:00,10/26/14 04:30:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:31:00,10/26/14 04:31:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:32:00,10/26/14 04:32:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:33:00,10/26/14 04:33:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:34:00,10/26/14 04:34:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:35:00,10/26/14 04:35:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:36:00,10/26/14 04:36:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:37:00,10/26/14 04:37:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:38:00,10/26/14 04:38:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:39:00,10/26/14 04:39:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:40:00,10/26/14 04:40:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:41:00,10/26/14 04:41:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:42:00,10/26/14 04:42:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:43:00,10/26/14 04:43:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:44:00,10/26/14 04:44:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:45:00,10/26/14 04:45:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:46:00,10/26/14 04:46:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:47:00,10/26/14 04:47:00,3.533400E-003,0.000000E+000,-0.000000E+000,3.533400E-003,3.534987E-003,0.000000E+000,0.000000E+000,3.534987E-003,4.490691E-002,0.000000E+000,0.000000E+000,4.490691E-002
10/26/14 04:48:00,10/26/14 04:48:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:49:00,10/26/14 04:49:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:50:00,10/26/14 04:50:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:51:00,10/26/14 04:51:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:52:00,10/26/14 04:52:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:53:00,10/26/14 04:53:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:54:00,10/26/14 04:54:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:55:00,10/26/14 04:55:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:56:00,10/26/14 04:56:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:57:00,10/26/14 04:57:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:58:00,10/26/14 04:58:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 04:59:00,10/26/14 04:59:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:00:00,10/26/14 05:00:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:01:00,10/26/14 05:01:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:02:00,10/26/14 05:02:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:03:00,10/26/14 05:03:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:04:00,10/26/14 05:04:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:05:00,10/26/14 05:05:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:06:00,10/26/14 05:06:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:07:00,10/26/14 05:07:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:08:00,10/26/14 05:08:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:09:00,10/26/14 05:09:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:10:00,10/26/14 05:10:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:11:00,10/26/14 05:11:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:12:00,10/26/14 05:12:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:13:00,10/26/14 05:13:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:14:00,10/26/14 05:14:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:15:00,10/26/14 05:15:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:16:00,10/26/14 05:16:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:17:00,10/26/14 05:17:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:18:00,10/26/14 05:18:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:19:00,10/26/14 05:19:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:20:00,10/26/14 05:20:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:21:00,10/26/14 05:21:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:22:00,10/26/14 05:22:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:23:00,10/26/14 05:23:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:24:00,10/26/14 05:24:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:25:00,10/26/14 05:25:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:26:00,10/26/14 05:26:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:27:00,10/26/14 05:27:00,3.534000E-003,0.000000E+000,-0.000000E+000,3.534000E-003,3.535587E-003,0.000000E+000,0.000000E+000,3.535587E-003,4.490587E-002,0.000000E+000,0.000000E+000,4.490587E-002
10/26/14 05:28:00,10/26/14 05:28:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:29:00,10/26/14 05:29:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:30:00,10/26/14 05:30:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:31:00,10/26/14 05:31:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:32:00,10/26/14 05:32:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:33:00,10/26/14 05:33:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:34:00,10/26/14 05:34:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:35:00,10/26/14 05:35:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:36:00,10/26/14 05:36:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:37:00,10/26/14 05:37:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:38:00,10/26/14 05:38:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
10/26/14 05:39:00,10/26/14 05:39:00,3.534600E-003,0.000000E+000,-0.000000E+000,3.534600E-003,3.536187E-003,0.000000E+000,0.000000E+000,3.536187E-003,4.490484E-002,0.000000E+000,0.000000E+000,4.490484E-002
